,feature_a,feature_b,range_a,range_b,frequency_a_mhz,frequency_b_mhz,distance_mhz,correlation,abs_correlation
224,350__294.533333MHz,350__337.333333MHz,350,350,294.533333,337.333333,42.799999999999955,-0.9998382324060083,0.9998382324060083
225,350__293.200000MHz,350__337.066667MHz,350,350,293.2,337.066667,43.86666700000001,-0.9998381641897304,0.9998381641897304
226,350__293.600000MHz,350__337.866667MHz,350,350,293.6,337.866667,44.266666999999984,-0.999838100044843,0.999838100044843
227,350__293.466667MHz,350__335.466667MHz,350,350,293.466667,335.466667,42.0,-0.9998372958815306,0.9998372958815306
228,350__294.800000MHz,350__339.066667MHz,350,350,294.8,339.066667,44.266666999999984,-0.999837164898105,0.999837164898105
229,350__293.733333MHz,350__336.000000MHz,350,350,293.733333,336.0,42.266666999999984,-0.9998353779475977,0.9998353779475977
230,350__293.066667MHz,350__336.000000MHz,350,350,293.066667,336.0,42.933333000000005,-0.9998349140618491,0.9998349140618491
231,350__293.600000MHz,350__335.733333MHz,350,350,293.6,335.733333,42.13333299999999,-0.999834523572462,0.999834523572462
232,350__293.066667MHz,350__335.066667MHz,350,350,293.066667,335.066667,42.0,-0.9998336387313729,0.9998336387313729
233,350__293.733333MHz,350__338.533333MHz,350,350,293.733333,338.533333,44.80000000000001,-0.9998335646825945,0.9998335646825945
234,350__294.266667MHz,350__336.800000MHz,350,350,294.266667,336.8,42.53333300000003,-0.9998322607447208,0.9998322607447208
235,350__294.133333MHz,350__339.333333MHz,350,350,294.133333,339.333333,45.19999999999999,-0.9998321373343062,0.9998321373343062
236,350__293.733333MHz,350__338.666667MHz,350,350,293.733333,338.666667,44.933334,-0.9998320349336274,0.9998320349336274
237,350__293.333333MHz,350__335.333333MHz,350,350,293.333333,335.333333,42.0,-0.9998317016871838,0.9998317016871838
238,350__294.666667MHz,350__337.466667MHz,350,350,294.666667,337.466667,42.799999999999955,-0.9998316542042252,0.9998316542042252
239,350__294.666667MHz,350__339.733333MHz,350,350,294.666667,339.733333,45.066666,-0.999831223168599,0.999831223168599
240,350__293.733333MHz,350__335.866667MHz,350,350,293.733333,335.866667,42.13333399999999,-0.999831103193816,0.999831103193816
241,350__294.933333MHz,350__338.533333MHz,350,350,294.933333,338.533333,43.60000000000002,-0.999830159965589,0.999830159965589
242,350__293.333333MHz,350__335.066667MHz,350,350,293.333333,335.066667,41.73333400000001,-0.9998292985179791,0.9998292985179791
243,350__294.933333MHz,350__338.933333MHz,350,350,294.933333,338.933333,44.0,-0.9998286766315551,0.9998286766315551
244,350__293.200000MHz,350__335.333333MHz,350,350,293.2,335.333333,42.13333299999999,-0.9998281396580302,0.9998281396580302
245,350__293.200000MHz,350__335.200000MHz,350,350,293.2,335.2,42.0,-0.999827776656139,0.999827776656139
246,350__294.933333MHz,350__338.133333MHz,350,350,294.933333,338.133333,43.19999999999999,-0.9998271947738145,0.9998271947738145
247,350__294.533333MHz,350__339.600000MHz,350,350,294.533333,339.6,45.066666999999995,-0.9998268020790068,0.9998268020790068
248,350__294.800000MHz,350__339.200000MHz,350,350,294.8,339.2,44.39999999999998,-0.9998265484041629,0.9998265484041629
249,350__294.133333MHz,350__336.533333MHz,350,350,294.133333,336.533333,42.400000000000034,-0.9998263952115027,0.9998263952115027
250,350__294.666667MHz,350__339.466667MHz,350,350,294.666667,339.466667,44.799999999999955,-0.9998261928763659,0.9998261928763659
251,350__294.000000MHz,350__336.266667MHz,350,350,294.0,336.266667,42.266666999999984,-0.9998255362368482,0.9998255362368482
252,350__294.266667MHz,350__339.466667MHz,350,350,294.266667,339.466667,45.19999999999999,-0.9998249393242714,0.9998249393242714
253,350__294.000000MHz,350__339.200000MHz,350,350,294.0,339.2,45.19999999999999,-0.9998246905935989,0.9998246905935989
254,350__292.933333MHz,350__336.266667MHz,350,350,292.933333,336.266667,43.33333399999998,-0.9998246023381562,0.9998246023381562
255,350__294.400000MHz,350__339.600000MHz,350,350,294.4,339.6,45.200000000000045,-0.9998240124987444,0.9998240124987444
256,350__294.400000MHz,350__337.066667MHz,350,350,294.4,337.066667,42.66666700000002,-0.999823883659066,0.999823883659066
257,350__294.800000MHz,350__339.333333MHz,350,350,294.8,339.333333,44.53333299999997,-0.999823626899826,0.999823626899826
258,350__294.933333MHz,350__338.400000MHz,350,350,294.933333,338.4,43.46666699999997,-0.9998234966641925,0.9998234966641925
259,350__294.933333MHz,350__338.666667MHz,350,350,294.933333,338.666667,43.73333400000001,-0.9998232064311161,0.9998232064311161
260,350__293.866667MHz,350__338.933333MHz,350,350,293.866667,338.933333,45.066666,-0.9998227605721323,0.9998227605721323
261,350__294.266667MHz,350__339.733333MHz,350,350,294.266667,339.733333,45.46666600000003,-0.9998226675583933,0.9998226675583933
262,350__293.200000MHz,350__337.200000MHz,350,350,293.2,337.2,44.0,-0.9998214528281146,0.9998214528281146
263,350__293.600000MHz,350__338.000000MHz,350,350,293.6,338.0,44.39999999999998,-0.9998212496173877,0.9998212496173877
264,350__293.066667MHz,350__335.733333MHz,350,350,293.066667,335.733333,42.66666600000002,-0.9998211819574376,0.9998211819574376
265,350__293.600000MHz,350__335.600000MHz,350,350,293.6,335.6,42.0,-0.9998210735165213,0.9998210735165213
266,350__293.333333MHz,350__335.200000MHz,350,350,293.333333,335.2,41.86666700000001,-0.9998206881355913,0.9998206881355913
267,350__294.933333MHz,350__338.266667MHz,350,350,294.933333,338.266667,43.33333399999998,-0.9998166572651143,0.9998166572651143
268,350__293.066667MHz,350__336.800000MHz,350,350,293.066667,336.8,43.733333000000016,-0.9998165238044087,0.9998165238044087
269,350__294.800000MHz,350__339.733333MHz,350,350,294.8,339.733333,44.933333000000005,-0.9998163409698071,0.9998163409698071
270,350__293.600000MHz,350__335.466667MHz,350,350,293.6,335.466667,41.86666699999995,-0.9998155914489406,0.9998155914489406
271,350__294.666667MHz,350__339.600000MHz,350,350,294.666667,339.6,44.933333000000005,-0.9998154547111102,0.9998154547111102
272,350__294.933333MHz,350__338.800000MHz,350,350,294.933333,338.8,43.86666700000001,-0.9998150499846776,0.9998150499846776
273,350__294.933333MHz,350__340.666667MHz,350,350,294.933333,340.666667,45.73333400000001,-0.9998148102776807,0.9998148102776807
274,350__294.933333MHz,350__340.800000MHz,350,350,294.933333,340.8,45.86666700000001,-0.9998136638568189,0.9998136638568189
275,350__293.466667MHz,350__337.733333MHz,350,350,293.466667,337.733333,44.26666600000004,-0.9998135431976147,0.9998135431976147
276,350__293.466667MHz,350__335.333333MHz,350,350,293.466667,335.333333,41.86666600000001,-0.9998129313134106,0.9998129313134106
277,350__294.133333MHz,350__336.400000MHz,350,350,294.133333,336.4,42.266666999999984,-0.9998126018680858,0.9998126018680858
278,350__293.733333MHz,350__338.800000MHz,350,350,293.733333,338.8,45.066666999999995,-0.9998123148360297,0.9998123148360297
279,350__294.133333MHz,350__339.466667MHz,350,350,294.133333,339.466667,45.33333399999998,-0.9998122033325136,0.9998122033325136
280,350__292.933333MHz,350__336.400000MHz,350,350,292.933333,336.4,43.46666699999997,-0.9998120413444374,0.9998120413444374
281,350__294.933333MHz,350__340.533333MHz,350,350,294.933333,340.533333,45.60000000000002,-0.9998112154854046,0.9998112154854046
282,350__294.933333MHz,350__338.000000MHz,350,350,294.933333,338.0,43.066666999999995,-0.999810243831706,0.999810243831706
283,350__294.800000MHz,350__339.466667MHz,350,350,294.8,339.466667,44.66666699999996,-0.9998099069534263,0.9998099069534263
284,350__294.933333MHz,350__337.733333MHz,350,350,294.933333,337.733333,42.80000000000001,-0.9998087424742775,0.9998087424742775
285,350__294.800000MHz,350__337.600000MHz,350,350,294.8,337.6,42.80000000000001,-0.999808304535114,0.999808304535114
286,350__293.600000MHz,350__338.133333MHz,350,350,293.6,338.133333,44.53333299999997,-0.9998080404543838,0.9998080404543838
287,350__292.933333MHz,350__336.133333MHz,350,350,292.933333,336.133333,43.19999999999999,-0.9998072877848082,0.9998072877848082
288,350__294.266667MHz,350__339.600000MHz,350,350,294.266667,339.6,45.33333300000004,-0.9998065666944083,0.9998065666944083
289,350__293.600000MHz,350__338.266667MHz,350,350,293.6,338.266667,44.66666699999996,-0.9998065385212979,0.9998065385212979
290,350__293.733333MHz,350__335.733333MHz,350,350,293.733333,335.733333,42.0,-0.9998062545061104,0.9998062545061104
291,350__294.133333MHz,350__339.733333MHz,350,350,294.133333,339.733333,45.60000000000002,-0.9998055135179226,0.9998055135179226
292,350__294.933333MHz,350__339.066667MHz,350,350,294.933333,339.066667,44.13333399999999,-0.9998053668623129,0.9998053668623129
293,350__293.066667MHz,350__335.600000MHz,350,350,293.066667,335.6,42.53333300000003,-0.9998046258929986,0.9998046258929986
294,350__294.400000MHz,350__336.933333MHz,350,350,294.4,336.933333,42.53333300000003,-0.9998044763614142,0.9998044763614142
295,350__293.066667MHz,350__334.400000MHz,350,350,293.066667,334.4,41.33333299999998,-0.9998040067796271,0.9998040067796271
296,350__293.866667MHz,350__336.000000MHz,350,350,293.866667,336.0,42.13333299999999,-0.9998038848940666,0.9998038848940666
297,350__294.933333MHz,350__337.866667MHz,350,350,294.933333,337.866667,42.933334,-0.9998035204274495,0.9998035204274495
298,350__294.000000MHz,350__339.333333MHz,350,350,294.0,339.333333,45.33333299999998,-0.9998032612959885,0.9998032612959885
299,350__294.800000MHz,350__340.666667MHz,350,350,294.8,340.666667,45.86666700000001,-0.9998030842855623,0.9998030842855623
300,350__293.600000MHz,350__338.400000MHz,350,350,293.6,338.4,44.799999999999955,-0.9998023495316566,0.9998023495316566
301,350__294.533333MHz,350__339.866667MHz,350,350,294.533333,339.866667,45.33333399999998,-0.999801597892895,0.999801597892895
302,350__294.800000MHz,350__339.600000MHz,350,350,294.8,339.6,44.80000000000001,-0.9998013167480443,0.9998013167480443
303,350__292.933333MHz,350__336.533333MHz,350,350,292.933333,336.533333,43.60000000000002,-0.9998013051914835,0.9998013051914835
304,350__294.800000MHz,350__340.533333MHz,350,350,294.8,340.533333,45.733333000000016,-0.9998012985096658,0.9998012985096658
305,350__294.666667MHz,350__339.866667MHz,350,350,294.666667,339.866667,45.19999999999999,-0.9998000458407168,0.9998000458407168
306,350__293.066667MHz,350__335.200000MHz,350,350,293.066667,335.2,42.13333299999999,-0.999799877609894,0.999799877609894
307,350__294.800000MHz,350__340.800000MHz,350,350,294.8,340.8,46.0,-0.9997994144988989,0.9997994144988989
308,350__294.933333MHz,350__339.333333MHz,350,350,294.933333,339.333333,44.39999999999998,-0.9997993483249533,0.9997993483249533
309,350__293.066667MHz,350__334.666667MHz,350,350,293.066667,334.666667,41.60000000000002,-0.9997991984657782,0.9997991984657782
310,350__294.266667MHz,350__336.666667MHz,350,350,294.266667,336.666667,42.400000000000034,-0.9997987696978248,0.9997987696978248
311,350__293.866667MHz,350__335.866667MHz,350,350,293.866667,335.866667,42.0,-0.9997983952718786,0.9997983952718786
312,350__295.066667MHz,350__340.800000MHz,350,350,295.066667,340.8,45.733333000000016,-0.9997983440237999,0.9997983440237999
313,350__294.933333MHz,350__339.200000MHz,350,350,294.933333,339.2,44.266666999999984,-0.9997982430379576,0.9997982430379576
314,350__292.933333MHz,350__335.066667MHz,350,350,292.933333,335.066667,42.13333399999999,-0.9997975228557291,0.9997975228557291
315,350__293.066667MHz,350__335.466667MHz,350,350,293.066667,335.466667,42.39999999999998,-0.999797452606617,0.999797452606617
316,350__293.200000MHz,350__334.666667MHz,350,350,293.2,334.666667,41.46666700000003,-0.9997970539005823,0.9997970539005823
317,350__295.200000MHz,350__340.800000MHz,350,350,295.2,340.8,45.60000000000002,-0.9997970485159535,0.9997970485159535
318,350__293.200000MHz,350__334.933333MHz,350,350,293.2,334.933333,41.733333000000016,-0.9997967976149943,0.9997967976149943
319,350__295.066667MHz,350__340.666667MHz,350,350,295.066667,340.666667,45.60000000000002,-0.9997967447789001,0.9997967447789001
320,350__294.933333MHz,350__340.933333MHz,350,350,294.933333,340.933333,46.0,-0.9997965295936206,0.9997965295936206
321,350__293.866667MHz,350__339.066667MHz,350,350,293.866667,339.066667,45.19999999999999,-0.9997965064571745,0.9997965064571745
322,350__294.533333MHz,350__337.200000MHz,350,350,294.533333,337.2,42.66666699999996,-0.9997962950201102,0.9997962950201102
323,350__294.933333MHz,350__339.733333MHz,350,350,294.933333,339.733333,44.80000000000001,-0.9997962133247025,0.9997962133247025
324,350__293.200000MHz,350__334.400000MHz,350,350,293.2,334.4,41.19999999999999,-0.9997956506453053,0.9997956506453053
325,350__293.200000MHz,350__334.800000MHz,350,350,293.2,334.8,41.60000000000002,-0.9997947267054138,0.9997947267054138
326,350__294.800000MHz,350__339.866667MHz,350,350,294.8,339.866667,45.066666999999995,-0.9997941562367283,0.9997941562367283
327,350__294.933333MHz,350__340.400000MHz,350,350,294.933333,340.4,45.46666699999997,-0.9997939946606196,0.9997939946606196
328,350__295.333333MHz,350__340.800000MHz,350,350,295.333333,340.8,45.46666700000003,-0.9997938577173323,0.9997938577173323
329,350__293.466667MHz,350__335.200000MHz,350,350,293.466667,335.2,41.733333000000016,-0.9997935010360848,0.9997935010360848
330,350__293.733333MHz,350__335.600000MHz,350,350,293.733333,335.6,41.86666700000001,-0.9997934364393355,0.9997934364393355
331,350__295.200000MHz,350__340.666667MHz,350,350,295.2,340.666667,45.46666700000003,-0.9997929561886352,0.9997929561886352
332,350__295.066667MHz,350__340.533333MHz,350,350,295.066667,340.533333,45.46666600000003,-0.999792851413679,0.999792851413679
333,350__293.333333MHz,350__337.466667MHz,350,350,293.333333,337.466667,44.13333399999999,-0.9997915216856027,0.9997915216856027
334,350__293.066667MHz,350__335.333333MHz,350,350,293.066667,335.333333,42.26666599999999,-0.9997913494905293,0.9997913494905293
335,350__293.466667MHz,350__335.066667MHz,350,350,293.466667,335.066667,41.60000000000002,-0.9997912364552836,0.9997912364552836
336,350__294.933333MHz,350__340.266667MHz,350,350,294.933333,340.266667,45.33333399999998,-0.9997910987532903,0.9997910987532903
337,350__294.133333MHz,350__339.600000MHz,350,350,294.133333,339.6,45.46666700000003,-0.9997905963327717,0.9997905963327717
338,350__293.066667MHz,350__334.800000MHz,350,350,293.066667,334.8,41.733333000000016,-0.9997904633729254,0.9997904633729254
339,350__294.400000MHz,350__339.866667MHz,350,350,294.4,339.866667,45.46666700000003,-0.9997900071190898,0.9997900071190898
340,350__294.800000MHz,350__340.266667MHz,350,350,294.8,340.266667,45.46666699999997,-0.9997894871415594,0.9997894871415594
341,350__293.733333MHz,350__335.466667MHz,350,350,293.733333,335.466667,41.73333399999996,-0.9997892481348322,0.9997892481348322
342,350__293.066667MHz,350__334.933333MHz,350,350,293.066667,334.933333,41.86666600000001,-0.9997881940061021,0.9997881940061021
343,350__294.933333MHz,350__339.466667MHz,350,350,294.933333,339.466667,44.53333399999997,-0.9997873739298337,0.9997873739298337
344,350__295.200000MHz,350__340.533333MHz,350,350,295.2,340.533333,45.33333300000004,-0.9997872033859135,0.9997872033859135
345,350__295.333333MHz,350__340.666667MHz,350,350,295.333333,340.666667,45.333334000000036,-0.9997867579914145,0.9997867579914145
346,350__294.666667MHz,350__340.533333MHz,350,350,294.666667,340.533333,45.86666600000001,-0.9997865679369919,0.9997865679369919
347,350__294.666667MHz,350__337.333333MHz,350,350,294.666667,337.333333,42.666665999999964,-0.9997860580095987,0.9997860580095987
348,350__294.800000MHz,350__337.466667MHz,350,350,294.8,337.466667,42.66666699999996,-0.9997859257000036,0.9997859257000036
349,350__293.600000MHz,350__335.333333MHz,350,350,293.6,335.333333,41.73333299999996,-0.9997859148828844,0.9997859148828844
350,350__294.666667MHz,350__340.666667MHz,350,350,294.666667,340.666667,46.0,-0.9997856858498894,0.9997856858498894
351,350__292.933333MHz,350__334.400000MHz,350,350,292.933333,334.4,41.46666699999997,-0.9997854123263744,0.9997854123263744
352,350__294.666667MHz,350__340.266667MHz,350,350,294.666667,340.266667,45.599999999999966,-0.9997851877344993,0.9997851877344993
353,350__293.066667MHz,350__334.533333MHz,350,350,293.066667,334.533333,41.46666600000003,-0.9997847942311449,0.9997847942311449
354,350__294.933333MHz,350__341.066667MHz,350,350,294.933333,341.066667,46.13333399999999,-0.9997847870527224,0.9997847870527224
355,350__294.933333MHz,350__339.866667MHz,350,350,294.933333,339.866667,44.933334,-0.9997842768884793,0.9997842768884793
356,350__294.933333MHz,350__340.133333MHz,350,350,294.933333,340.133333,45.19999999999999,-0.9997841747375061,0.9997841747375061
357,350__295.066667MHz,350__338.933333MHz,350,350,295.066667,338.933333,43.86666600000001,-0.9997840323019168,0.9997840323019168
358,350__292.933333MHz,350__335.866667MHz,350,350,292.933333,335.866667,42.933334,-0.9997836512073566,0.9997836512073566
359,350__294.800000MHz,350__340.133333MHz,350,350,294.8,340.133333,45.33333299999998,-0.9997835773515739,0.9997835773515739
360,350__295.466667MHz,350__340.800000MHz,350,350,295.466667,340.8,45.33333300000004,-0.9997830297621406,0.9997830297621406
361,350__294.800000MHz,350__340.400000MHz,350,350,294.8,340.4,45.599999999999966,-0.9997822328459244,0.9997822328459244
